phase,q_len,kv_len,batch,n_heads,n_kv_heads,head_dim,causal,source
cached_prefill,4,65536,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,4,65536,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,4,131072,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,4,131072,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,4,131072,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,4,131072,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,128,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,128,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,128,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,128,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,256,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,256,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,256,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,256,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,512,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,512,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,512,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,512,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,1024,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,1024,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,1024,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,1024,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,2048,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,2048,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,2048,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,2048,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,4096,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,4096,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,4096,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,4096,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,8192,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,8192,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,8192,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,8192,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,16384,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,16384,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,16384,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,16384,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,32768,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,32768,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,32768,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,32768,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,65536,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,65536,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,65536,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,65536,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,131072,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,131072,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,131072,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,8,131072,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,128,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,128,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,128,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,128,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,256,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,256,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,256,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,256,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,512,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,512,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,512,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,512,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,1024,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,1024,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,1024,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,1024,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,2048,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,2048,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,2048,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,2048,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,4096,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,4096,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,4096,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,4096,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,8192,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,8192,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,8192,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,8192,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,16384,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,16384,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,16384,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,16384,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,32768,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,32768,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,32768,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,32768,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,65536,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,65536,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,65536,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,65536,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,131072,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,131072,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,131072,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,16,131072,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,128,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,128,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,128,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,128,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,256,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,256,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,256,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,256,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,512,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,512,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,512,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,512,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,1024,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,1024,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,1024,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,1024,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,2048,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,2048,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,2048,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,2048,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,4096,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,4096,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,4096,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,4096,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,8192,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,8192,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,8192,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,8192,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,16384,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,16384,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,16384,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,16384,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,32768,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,32768,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,32768,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,32768,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,65536,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,65536,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,65536,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,65536,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,131072,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,131072,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,131072,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,32,131072,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,128,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,128,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,128,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,128,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,256,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,256,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,256,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,256,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,512,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,512,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,512,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,512,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,1024,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,1024,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,1024,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,1024,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,2048,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,2048,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,2048,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,2048,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,4096,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,4096,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,4096,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,4096,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,8192,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,8192,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,8192,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,8192,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,16384,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,16384,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,16384,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,16384,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,32768,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,32768,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,32768,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,32768,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,65536,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,65536,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,65536,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,65536,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,131072,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,131072,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,131072,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,64,131072,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,128,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,128,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,128,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,128,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,256,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,256,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,256,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,256,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,512,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,512,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,512,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,512,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,1024,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,1024,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,1024,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,1024,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,2048,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,2048,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,2048,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,2048,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,4096,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,4096,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,4096,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,4096,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,8192,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,8192,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,8192,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,8192,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,16384,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,16384,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,16384,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,16384,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,32768,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,32768,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,32768,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,32768,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,65536,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,65536,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,65536,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,65536,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,131072,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,131072,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,131072,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,128,131072,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,256,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,256,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,256,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,256,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,512,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,512,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,512,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,512,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,1024,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,1024,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,1024,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,1024,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,2048,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,2048,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,2048,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,2048,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,4096,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,4096,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,4096,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,4096,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,8192,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,8192,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,8192,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,8192,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,16384,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,16384,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,16384,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,16384,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,32768,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,32768,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,32768,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,32768,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,65536,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,65536,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,65536,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,65536,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,131072,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,131072,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,131072,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,256,131072,8,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,512,512,1,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,512,512,2,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
cached_prefill,512,512,4,12,2,128,1,"gpt-oss-120b/tp4,gpt-oss-20b/tp4"
